property_id,url,source,scrape_date,posting_date,html_path,property_type,category,transaction_type,new_construction,price,price_per_sqm,vat,cadastral_income,street,house_number,postal_code,locality,province,region,latitude,longitude,bedrooms,bedroom_surfaces,livable_surface,living_room_surface,kitchen_surface,kitchen_equipment,bathrooms,showers,toilets,build_year,currently_leased,furnished,heating_type,glazing_type,heat_pump,solar_panels,air_conditioning,primary_energy_consumption,epc,electrical_certificate,facades,facade_orientation,garden,garden_surface,garden_orientation,terrace,terrace_surface,balcony,garage,garages,indoor_parking,outdoor_parking,cellar,swimming_pool,elevator,running_water,flooding_area_type,demarcated_flooding_area,flood_g_score,flood_p_score,availability,building_state,land_surface,ground_depth,terrain_width,number_of_floors,apartment_floor,maintenance_cost,co_ownership_charges,nearest_city,nearest_city_distance_km
rwc42642,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/rwc42642,ImmoVlan,2026-06-15,2026-05-27,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/rwc42642.html,flat,apartment,for-rent,0.0,5799.0,35.15,,,Borgwal,14,1000.0,Brussels,Brussels,Brussels,50.8476922,4.3477091,3.0,,165.0,,,Super equipped,2.0,,,,,1.0,Gas,Double glass,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,From 30/08/2026,Excellent,,,,,2.0,,,Brussels,0.19
vax87796,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vax87796,ImmoVlan,2026-06-15,2022-05-16,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vax87796.html,flat,apartment,for-rent,0.0,1300.0,16.25,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,2.0,,80.0,20.0,,,,1.0,,,,,Gas,,,,,,,,3.0,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,2.0,,,Brussels,0.45
vbc19892,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbc19892,ImmoVlan,2026-06-15,2025-01-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbc19892.html,flat,apartment,for-rent,0.0,1175.0,19.58,,,Rue Joseph II,82,1000.0,Brussels,Brussels,Brussels,50.8452914,4.3752151,1.0,,60.0,,,Fully equipped,,1.0,1.0,2022.0,0.0,0.0,Electricity,,,,0.0,,,,,,1.0,,,1.0,1.0,,,,,,0.0,0.0,0.0,,,,,,From 02/04/2024,New,,,,6.0,4.0,100.0,,Brussels,1.78
vbc80497,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbc80497,ImmoVlan,2026-06-15,2025-05-26,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbc80497.html,flat,apartment,for-rent,0.0,1825.0,20.28,,,Rue Philippe Le Bon,8 09,1000.0,Brussels,Brussels,Brussels,50.8455947,4.3758908,2.0,,90.0,,,,1.0,,2.0,2022.0,0.0,1.0,Electricity,,,,0.0,,,,,,1.0,,,1.0,4.0,,1.0,,,,,,0.0,,,,,,From 30/10/2025,Excellent,,,,6.0,2.0,240.0,,Brussels,1.83
vbc82952,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbc82952,ImmoVlan,2026-06-15,2025-05-30,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbc82952.html,flat,apartment,for-rent,0.0,1200.0,18.75,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,1.0,14,64.0,20.0,,Super equipped,1.0,1.0,1.0,1980.0,,0.0,Gas,Double glass,,,,139.0,C,1.0,4.0,,0.0,,,0.0,,,1.0,,,,,1.0,1.0,,,,,,,Normal,,,,11.0,0.0,395.0,,Brussels,0.45
vbc97952,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbc97952,ImmoVlan,2026-06-15,2025-07-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbc97952.html,flat,apartment,for-rent,0.0,1075.0,14.33,,,Rue aux Laines,33 2,1000.0,Brussels,Brussels,Brussels,50.8353072,4.3510648,1.0,12,75.0,,,Super equipped,1.0,2.0,2.0,,,0.0,Gas,Double glass,,,,224.0,E,1.0,2.0,,0.0,,,1.0,,,,,,,,0.0,0.0,1.0,,,,,,Excellent,,,,3.0,2.0,65.0,,Brussels,1.27
vbd35148,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd35148,ImmoVlan,2026-06-15,2025-10-02,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd35148.html,flat,apartment,for-rent,0.0,1200.0,18.18,,,Drève du Parc,50 5,1000.0,Brussels,Brussels,Brussels,50.8653632,4.3434931,1.0,14,66.0,27.0,,Super equipped,1.0,1.0,1.0,,,0.0,Gas,Double glass,,1.0,,35.0,A,1.0,2.0,,0.0,,,1.0,6.0,,,,,,1.0,0.0,1.0,,,,,,,New,,,,6.0,1.0,150.0,,Brussels,2.12
vbd63475,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd63475,ImmoVlan,2026-06-15,2025-12-11,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd63475.html,flat,apartment,for-rent,0.0,2900.0,,,,Chaussée de Vleurgat,,1000.0,Brussels,Brussels,Brussels,50.8228907,4.367136,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,1.0,,0.0,,,,,,,,,,,,,From 08/06/2026,,,,,,,,,Brussels,2.91
vbd64340,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd64340,ImmoVlan,2026-06-15,2025-12-13,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd64340.html,flat,apartment,for-rent,0.0,4450.0,,,,Rue Philippe Le Bon,,1000.0,Brussels,Brussels,Brussels,50.8462447,4.3766382,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,1.0,,0.0,,,,,,,,,,,,,From 03/06/2026,,,,,,,,,Brussels,1.88
vbd67575,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd67575,ImmoVlan,2026-06-15,2025-12-30,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd67575.html,flat,apartment,for-rent,0.0,1100.0,22.0,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,1.0,,50.0,30.0,,,,1.0,,,0.0,,Gas,,,,,,,,2.0,,0.0,,,0.0,,,,,,,,,,,,,,,From 01/02/2026,,,,,,3.0,45.0,,Brussels,0.45
vbd53175,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd53175,ImmoVlan,2026-06-15,2025-11-15,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd53175.html,flat,apartment,for-rent,0.0,775.0,19.38,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,,,40.0,,,,,,,,0.0,,Gas,,,,0.0,200.0,D,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,4.0,2.0,70.0,,Brussels,0.45
vbd41445,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd41445,ImmoVlan,2026-06-15,2025-10-16,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd41445.html,flat,apartment,for-rent,0.0,1250.0,25.0,,,Rue Joseph II 21 C,1,1000.0,Brussels,Brussels,Brussels,50.8459861,4.3709806,1.0,,50.0,,,,,1.0,,1994.0,0.0,1.0,Gas,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,From 02/08/2025,Excellent,,,,7.0,1.0,135.0,,Brussels,1.48
vbd74567,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd74567,ImmoVlan,2026-06-15,2026-01-19,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd74567.html,flat,apartment,for-rent,0.0,1490.0,20.99,,,Rue Breydel,30,1000.0,Brussels,Brussels,Brussels,50.8409384,4.3838706,1.0,,71.0,,,Super equipped,1.0,,1.0,,,1.0,Gas,,,,,63.0,B,1.0,2.0,,0.0,,,1.0,,,,,,,,0.0,1.0,,,,,,,Excellent,,,,3.0,1.0,160.0,,Brussels,2.47
vbd75485,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd75485,ImmoVlan,2026-06-15,2026-01-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd75485.html,flat,apartment,for-rent,0.0,1040.0,24.19,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,1.0,,43.0,,,,1.0,,1.0,,0.0,1.0,,,,,,152.0,D,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,5.0,,,Brussels,0.45
vbd75615,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd75615,ImmoVlan,2026-06-15,2026-01-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd75615.html,flat,apartment,for-rent,0.0,1120.0,20.36,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,1.0,,55.0,,,,1.0,,1.0,,0.0,1.0,,,,,,175.0,D,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,3.0,,,Brussels,0.45
vbd77409,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd77409,ImmoVlan,2026-06-15,2026-01-24,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd77409.html,flat,apartment,for-rent,0.0,5500.0,,,,Boulevard du Régent,,1000.0,Brussels,Brussels,Brussels,50.8486883,4.3687048,,,0.0,,,,,,,,0.0,1.0,,,,,1.0,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 14/06/2026,,,,,,,,,Brussels,1.34
vbd80503,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd80503,ImmoVlan,2026-06-15,2026-01-31,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd80503.html,flat,apartment,for-rent,0.0,1000.0,,,,Place Rouppe,,1000.0,Brussels,Brussels,Brussels,50.8423041,4.3458451,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 14/06/2026,,,,,,,,,Brussels,0.57
vbd82334,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd82334,ImmoVlan,2026-06-15,2026-02-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd82334.html,flat,apartment,for-rent,0.0,3600.0,,,,Boulevard du Régent,,1000.0,Brussels,Brussels,Brussels,50.8486883,4.3687048,,,0.0,,,,,,,,0.0,1.0,,,,,1.0,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 14/06/2026,,,,,,,,,Brussels,1.34
vbd82665,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd82665,ImmoVlan,2026-06-15,2026-02-04,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd82665.html,flat,apartment,for-rent,0.0,710.0,11.45,,,St Josse ten Noode,,1000.0,1000 Brussels,Brussels,Brussels,50.8499102,4.3730202,1.0,,62.0,,,,1.0,,1.0,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,Excellent,,,,,2.0,,,Brussels,1.66
vbd78320,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd78320,ImmoVlan,2026-06-15,2026-01-27,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd78320.html,flat,apartment,for-rent,0.0,1100.0,,,,Boulevard du Neuvième de Ligne,,1000.0,Brussels,Brussels,Brussels,50.8571647,4.3454796,,,0.0,,,,,,,,0.0,1.0,,,,,1.0,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 01/08/2026,,,,,,,,,Brussels,1.2
vbd83745,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd83745,ImmoVlan,2026-06-15,2026-02-07,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd83745.html,flat,apartment,for-rent,0.0,1945.0,20.47,,,Rue du Commerce,57 02,1000.0,Brussels,Brussels,Brussels,50.8420503,4.3686609,2.0,15;8,95.0,,,Super equipped,1.0,1.0,2.0,1900.0,,0.0,Gas,,,,,186.0,D,0.0,2.0,North-west,0.0,,,0.0,,,,,,,,0.0,0.0,1.0,,,,,Immediately,Fully renovated,,,,3.0,2.0,15.0,,Brussels,1.42
vbd84027,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd84027,ImmoVlan,2026-06-15,2026-02-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd84027.html,flat,apartment,for-rent,0.0,2900.0,,,,Place de la Vieille Halle aux Blés,,1000.0,Brussels,Brussels,Brussels,50.8440247,4.3514915,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 08/06/2026,,,,,,,,,Brussels,0.32
vbd84760,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd84760,ImmoVlan,2026-06-15,2026-02-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd84760.html,flat,apartment,for-rent,0.0,3000.0,12.5,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,3.0,38;21;28,240.0,,11.0,,3.0,,3.0,1978.0,0.0,,,Double glass,,0.0,0.0,245.0,E,0.0,3.0,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,Immediately,Excellent,,,,3.0,2.0,600.0,,Brussels,0.45
vbd84770,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd84770,ImmoVlan,2026-06-15,2026-02-10,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd84770.html,flat,apartment,for-rent,0.0,1395.0,21.46,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,1.0,,65.0,,,,1.0,1.0,1.0,,0.0,,,Double glass,,0.0,0.0,150.0,C,0.0,2.0,West,0.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,Immediately,New,,,,2.0,2.0,90.0,,Brussels,0.45
vbd86563,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd86563,ImmoVlan,2026-06-15,2026-02-13,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd86563.html,flat,apartment,for-rent,0.0,1690.0,18.78,,,Rue Joseph II 21 B,5,1000.0,Brussels,Brussels,Brussels,50.8459861,4.3709806,2.0,,90.0,,,,1.0,,,1994.0,0.0,1.0,Gas,,,,0.0,,,,,,0.0,,,1.0,,,,,,,,,0.0,,,,,,From 23/02/2026,Normal,,,,7.0,5.0,225.0,,Brussels,1.48
vbd86569,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd86569,ImmoVlan,2026-06-15,2026-02-13,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd86569.html,flat,apartment,for-rent,0.0,1450.0,16.29,,,Rue Joseph II 21 B,6,1000.0,Brussels,Brussels,Brussels,50.8459861,4.3709806,1.0,,89.0,,,,1.0,,,1994.0,0.0,1.0,Gas,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,,,,From 23/02/2026,New,,,,7.0,6.0,215.0,,Brussels,1.48
vbd87670,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd87670,ImmoVlan,2026-06-15,2026-02-17,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd87670.html,flat,apartment,for-rent,0.0,1360.0,,,,Boulevard de Dixmude,,1000.0,Brussels,Brussels,Brussels,50.8569283,4.3465317,,,0.0,,,,,,,,0.0,1.0,,,,,1.0,,,,,,0.0,,,1.0,,0.0,,,,,,,,,,,,,From 01/08/2026,,,,,,,,,Brussels,1.16
vbd88224,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd88224,ImmoVlan,2026-06-15,2026-02-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd88224.html,flat,apartment,for-rent,0.0,3400.0,22.67,,,Boulevard du Midi,33,1000.0,Brussels,Brussels,Brussels,50.8425908,4.3402467,2.0,,150.0,50.0,,,2.0,,1.0,,0.0,0.0,Gas,,,,,,,0.0,2.0,,0.0,,,1.0,100.0,,,,,,,,1.0,,,,,,Immediately,Normal,,,,10.0,10.0,300.0,,Brussels,0.82
vbd88326,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd88326,ImmoVlan,2026-06-15,2026-02-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd88326.html,flat,apartment,for-rent,0.0,1230.0,19.22,,,Square Marie-Louise,18,1000.0,Brussels,Brussels,Brussels,50.8474636,4.3775405,1.0,,64.0,,,,1.0,,,,,1.0,,,,,,245.0,E,,2.0,,0.0,,,0.0,,,,,,,,,,,,,,,,Normal,,,,10.0,7.0,160.0,,Brussels,1.94
vbd88605,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd88605,ImmoVlan,2026-06-15,2026-02-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd88605.html,flat,apartment,for-rent,0.0,1275.0,33.55,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,1.0,,38.0,,,,1.0,1.0,1.0,,0.0,1.0,,,,,,346.0,G,,,,0.0,,,0.0,,,,,,,,,,,,,,,,Fully renovated,,,,,4.0,,,Brussels,0.45
vbd88608,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd88608,ImmoVlan,2026-06-15,2026-02-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd88608.html,flat,apartment,for-rent,0.0,1150.0,21.3,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,1.0,,54.0,,,,1.0,,1.0,,0.0,,Gas,,,,,162.0,D,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,2.0,,,Brussels,0.45
vbd88609,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd88609,ImmoVlan,2026-06-15,2026-02-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd88609.html,flat,apartment,for-rent,0.0,1225.0,20.42,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,2.0,,60.0,,,,2.0,,2.0,,0.0,1.0,,,,,,95.0,B,,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,Brussels,0.45
vbd89617,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd89617,ImmoVlan,2026-06-15,2026-02-22,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd89617.html,flat,apartment,for-rent,0.0,2500.0,17.86,,,RUE AUX LAINES,6,1000.0,Brussels,Brussels,Brussels,50.83885,4.35652,2.0,,140.0,,,,2.0,,1.0,,0.0,,,Double glass,,0.0,0.0,123.0,C,0.0,2.0,,0.0,,,0.0,,,,,,,,,1.0,1.0,,,,,Immediately,Excellent,,,,5.0,2.0,,,Brussels,0.99
vbd93115,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd93115,ImmoVlan,2026-06-15,2026-03-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd93115.html,flat,apartment,for-rent,0.0,1050.0,,,,Avenue de la Brabançonne,,1000.0,Brussels,Brussels,Brussels,50.8482772,4.3851,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 14/06/2026,,,,,,,,,Brussels,2.48
vbd89618,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd89618,ImmoVlan,2026-06-15,2026-02-22,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd89618.html,flat,apartment,for-rent,0.0,2750.0,11.96,,,RUE DU MAGISTRAT,10,1000.0,Brussels,Brussels,Brussels,50.82454,4.36503,3.0,11;23;18,230.0,,,,3.0,,1.0,,0.0,,,Double glass,,0.0,0.0,285.0,F,0.0,2.0,,0.0,,,1.0,,,1.0,,,,,,1.0,1.0,,,,,Immediately,Normal,,,,7.0,6.0,575.0,,Brussels,2.68
vbd88621,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd88621,ImmoVlan,2026-06-15,2026-02-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd88621.html,flat,apartment,for-rent,0.0,1500.0,15.62,,,RUE FRANKLIN,126,1000.0,Brussels,Brussels,Brussels,50.84638,4.38948,1.0,,96.0,,,,1.0,,1.0,,0.0,,,Double glass,,0.0,0.0,191.0,D,0.0,,West,0.0,,,1.0,,,,,,,,,,1.0,,,,,Immediately,Excellent,,,,,1.0,100.0,,Brussels,2.78
vbd93118,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd93118,ImmoVlan,2026-06-15,2026-03-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd93118.html,flat,apartment,for-rent,0.0,975.0,,,,Place du Béguinage,,1000.0,Brussels,Brussels,Brussels,50.8522616,4.3498377,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 14/06/2026,,,,,,,,,Brussels,0.62
vbd94630,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd94630,ImmoVlan,2026-06-15,2026-03-05,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd94630.html,flat,apartment,for-rent,0.0,1350.0,,,,Avenue de l'H?liport,48,1000.0,Brussels,Brussels,Brussels,50.863423,4.3547239,,,0.0,,,,,,,,0.0,1.0,,,,,,321.0,F,0.0,,,0.0,,,0.0,,,1.0,,,,,,,,,,,,,,,,,,4.0,,,Brussels,1.89
vbd93179,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd93179,ImmoVlan,2026-06-15,2026-03-03,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd93179.html,flat,apartment,for-rent,0.0,870.0,,,,Rue Saint-Michel,,1000.0,Brussels,Brussels,Brussels,50.8523006,4.3545209,,,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 14/06/2026,,,,,,,,,Brussels,0.7
vbd95892,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd95892,ImmoVlan,2026-06-15,2026-03-09,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd95892.html,flat,apartment,for-rent,0.0,1085.0,,,,Kiekenmarkt,42,1000.0,Brussels,Brussels,Brussels,50.8485461,4.3513648,,,0.0,,,,,,,2014.0,0.0,1.0,,,,,,58.0,B,1.0,,,0.0,,,0.0,,,1.0,,,,,,,,,,,,,Normal,,,,,1.0,,,Brussels,0.23
vbd97355,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd97355,ImmoVlan,2026-06-15,2026-03-12,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd97355.html,flat,apartment,for-rent,0.0,3850.0,17.11,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,3.0,35;18;16,225.0,56.0,,Super equipped,2.0,2.0,2.0,2020.0,,0.0,Gas,Double glass,,,,198.0,D,1.0,3.0,,0.0,,,1.0,70.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,,,,,Excellent,,,,7.0,7.0,300.0,,Brussels,0.45
vbd96644,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd96644,ImmoVlan,2026-06-15,2026-03-11,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd96644.html,flat,apartment,for-rent,0.0,1600.0,15.69,,,RUE SAINT-MICHEL,32,1000.0,Brussels,Brussels,Brussels,50.85193,4.35571,2.0,14;11,102.0,,,,,1.0,2.0,2024.0,1.0,,,Double glass,,0.0,0.0,88.0,B,1.0,2.0,West,0.0,,,1.0,,,,,,,,,1.0,1.0,,,,,From 31/05/2026,New,,,,3.0,3.0,185.0,,Brussels,0.71
vbd97760,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd97760,ImmoVlan,2026-06-15,2026-03-13,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd97760.html,flat,apartment,for-rent,0.0,2000.0,16.67,,,,,1000.0,Brussels,Brussels,Brussels,50.8427501,4.3515499,2.0,25;20,120.0,50.0,,Super equipped,2.0,1.0,2.0,,0.0,0.0,Gas,Double glass,,,,129.0,C,1.0,2.0,,0.0,,,1.0,15.0,,,,,,,0.0,0.0,1.0,,,,,,Fully renovated,,,,3.0,3.0,75.0,,Brussels,0.45
vbd99299,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbd99299,ImmoVlan,2026-06-15,2026-03-18,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbd99299.html,flat,apartment,for-rent,0.0,950.0,,,,Rue Henri Maus,,1000.0,Brussels,Brussels,Brussels,50.8477153,4.3497708,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 16/06/2026,,,,,,,,,Brussels,0.11
vbe00818,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbe00818,ImmoVlan,2026-06-15,2026-03-21,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe00818.html,flat,apartment,for-rent,0.0,2950.0,,,,Rue Antoine Dansaert,,1000.0,Brussels,Brussels,Brussels,50.8497606,4.3470949,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 12/06/2026,,,,,,,,,Brussels,0.39
vbe00243,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbe00243,ImmoVlan,2026-06-15,2026-03-20,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe00243.html,flat,apartment,for-rent,0.0,2250.0,,,,Rue Antoine Dansaert,,1000.0,Brussels,Brussels,Brussels,50.8497606,4.3470949,,,0.0,,,,,,,,0.0,1.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,From 02/08/2026,,,,,,,,,Brussels,0.39
vbe01505,https://immovlan.be/en/detail/apartment/for-rent/1000/brussels/vbe01505,ImmoVlan,2026-06-15,2026-03-23,/Volumes/nstephane/Dev/AI_Data_Science_training/immo-eliza-scraping/data/html/vbe01505.html,flat,apartment,for-rent,0.0,1550.0,27.19,,,AVENUE EMILE DE MOT,19,1000.0,Brussels,Brussels,Brussels,50.81666,4.37479,1.0,,57.0,,,,1.0,,1.0,2025.0,0.0,1.0,,Double glass,,1.0,1.0,45.0,A,1.0,2.0,North,0.0,,,1.0,11.0,,,,,,,,1.0,1.0,,,,,Immediately,New,,,,9.0,1.0,100.0,,Brussels,3.77
